experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,relearn,19,0,B,62.81236463439514,53.78263908933848,3.1406182317197566,0.8448157192686849,A,3807,Incorrect
2,relearn,19,1,A,30.541771183045178,40.925707084113164,1.5270885591522587,0.6428595035920884,C,1636,Incorrect
2,relearn,19,2,A,13.919171377988427,73.07436764288423,0.6959585688994213,1.147849482763024,B,549,Incorrect
2,relearn,19,3,D,39.06377416211153,49.158097427356694,1.9531887081055765,0.7721735887111755,D,502,Correct
2,relearn,19,4,B,41.55970286843348,61.39977252201968,2.077985143421674,0.9644653714363074,D,723,Incorrect
2,relearn,19,5,A,28.666852565188474,36.266432607088035,1.4333426282594237,0.5696717912516855,A,1549,Correct
2,relearn,19,6,B,58.333692933070466,88.48249810602245,2.9166846466535232,1.3898798301057647,C,1135,Incorrect
2,relearn,19,7,A,41.790104816225025,35.48457218731692,2.0895052408112513,0.5573903564972577,B,900,Incorrect
2,relearn,19,8,A,22.18882230798649,59.25180533534013,1.1094411153993247,0.9307251817671853,D,838,Incorrect
2,relearn,19,9,D,46.05714543442263,22.52519662138281,2.3028572717211317,0.3538249611320093,D,827,Correct
2,relearn,19,10,D,36.105040831578904,8.84189992882298,1.805252041578945,0.13888823930083194,C,1001,Incorrect
2,relearn,19,11,C,74.14256817418062,69.09099560821628,3.707128408709031,1.0852788211598845,B,827,Incorrect
2,relearn,19,12,D,25.10953449810688,24.680010944757232,1.255476724905344,0.3876727053728251,D,497,Correct
2,relearn,19,13,C,97.6478706077166,51.6072442464666,4.88239353038583,0.8106446969835679,C,507,Correct
2,relearn,19,14,A,24.249250614652805,48.60585541111434,1.2124625307326402,0.7634989914050224,A,1085,Correct
2,relearn,19,15,D,72.9689656247567,26.39647374534829,3.6484482812378354,0.4146348399953102,D,616,Correct
2,relearn,19,16,B,52.136018387021764,79.67149359526066,2.606800919351088,1.2514768948969857,B,934,Correct
2,relearn,19,17,B,35.691614750251595,66.82241678000807,1.78458073751258,1.0496440682559434,C,493,Incorrect
2,relearn,19,18,C,91.14932841459674,35.545595006148595,4.557466420729837,0.5583489006939724,C,1215,Correct
2,relearn,19,19,B,44.41292701532799,74.9472662969005,2.2206463507663994,1.1772689060249024,B,1124,Correct
2,relearn,19,20,D,75.09750347836876,29.917851392281516,3.754875173918438,0.4699485107259138,D,686,Correct
2,relearn,19,21,A,18.931507009039457,58.03493063214445,0.9465753504519728,0.9116105586276912,A,463,Correct
