experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,new_learn,12,0,C,81.45003702748426,49.497149980384776,4.072501851374213,0.7774994137600449,A,20783,Incorrect
2,new_learn,12,1,D,40.427775963431046,10.953253898245732,2.021388798171552,0.17205330989816275,B,1657,Incorrect
2,new_learn,12,2,C,64.35336540306099,41.55271957542768,3.2176682701530495,0.652708592774202,A,1682,Incorrect
2,new_learn,12,3,C,84.31630918462275,62.52051980891743,4.215815459231138,0.9820700286515507,A,3287,Incorrect
2,new_learn,12,4,B,59.91115440764037,54.09139766713563,2.9955577203820183,0.8496656876673867,A,6576,Incorrect
2,new_learn,12,5,A,33.748419552598925,43.83017668892806,1.6874209776299463,0.688482805457395,A,861,Correct
2,new_learn,12,6,B,46.52343513896236,84.55857820499125,2.326171756948118,1.3282430404339924,C,1286,Incorrect
2,new_learn,12,7,A,5.577358746038879,34.73279399090882,0.2788679373019439,0.5455814522024341,C,1077,Incorrect
2,new_learn,12,8,D,41.972334579410365,6.399819076706919,2.098616728970518,0.10052812297843136,C,1172,Incorrect
2,new_learn,12,9,D,65.30746374136397,44.059389070729054,3.2653731870681986,0.692083265131284,C,1439,Incorrect
2,new_learn,12,10,D,33.76085079234002,38.47434089523028,1.6880425396170011,0.6043535335408239,C,780,Incorrect
2,new_learn,12,11,C,52.13510968002086,37.09976753551702,2.606755484001043,0.5827617856973468,B,1840,Incorrect
2,new_learn,12,12,B,67.70087166391424,78.71862984895945,3.385043583195712,1.2365093461707262,A,1508,Incorrect
2,new_learn,12,13,C,65.67371272378873,47.48948527578557,3.2836856361894364,0.7459630903258431,B,1885,Incorrect
2,new_learn,12,14,C,65.6252027945011,54.337698015872824,3.281260139725055,0.8535345644982338,B,2589,Incorrect
2,new_learn,12,15,B,46.61158841538777,82.98972796323136,2.3305794207693884,1.3035995984635151,A,2143,Incorrect
2,new_learn,12,16,B,43.77076174602283,78.32314031940442,2.1885380873011413,1.230297011167617,B,3660,Correct
2,new_learn,12,17,C,73.89175242854795,37.085434023557596,3.694587621427397,0.5825366354179876,A,1487,Incorrect
2,new_learn,12,18,B,27.87523884908192,72.63256354110935,1.3937619424540961,1.1409096401607148,A,1500,Incorrect
2,new_learn,12,19,A,4.028698164851416,41.51618735093574,0.20143490824257082,0.652134745933786,D,1456,Incorrect
2,new_learn,12,20,A,33.55441989928814,36.31406668555462,1.6777209949644072,0.5704200256065414,B,1950,Incorrect
2,new_learn,12,21,B,30.995937494759733,69.3152052338655,1.5497968747379867,1.088800697723903,B,562,Correct
2,new_learn,12,22,A,42.47124479137827,61.63835000713996,2.1235622395689133,0.9682129378091362,A,1480,Correct
2,new_learn,12,23,A,41.451589283179686,46.34903109554397,2.0725794641589843,0.728048877953829,A,901,Correct
2,new_learn,12,24,A,2.738324487512564,54.61224921785316,0.1369162243756282,0.857847204694112,C,1931,Incorrect
2,new_learn,12,25,D,27.91581443669899,30.00666281244243,1.3957907218349497,0.47134355725157584,C,2086,Incorrect
2,new_learn,12,26,D,73.72621584514064,14.393775488447348,3.686310792257032,0.22609689665963512,A,1211,Incorrect
2,new_learn,12,27,B,49.39592836254003,63.45692046033044,2.4697964181270016,0.9967789756880296,A,1689,Incorrect
2,new_learn,12,28,C,72.85921439914169,64.38753683053413,3.6429607199570846,1.0113970634477414,A,1012,Incorrect
2,new_learn,12,29,B,50.016501717837436,89.69383351281695,2.5008250858918717,1.4089074421808587,B,792,Correct
2,new_learn,12,30,C,58.168144921028386,42.4877449259034,2.908407246051419,0.6673959366340757,C,1638,Correct
2,new_learn,12,31,D,51.257213538855275,15.17158114958665,2.5628606769427638,0.23831463941441405,A,2122,Incorrect
2,new_learn,12,32,A,32.26196923084084,54.533752464095656,1.6130984615420418,0.856614180569436,B,1120,Incorrect
2,new_learn,12,33,C,60.032562488611866,36.30536808415253,3.0016281244305936,0.5702833882952346,D,1195,Incorrect
2,new_learn,12,34,A,21.171025005301715,62.27019420217989,1.0585512502650858,0.9781379232158902,D,996,Incorrect
