experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,relearn,7,0,B,62.36513745809579,63.29385504507324,3.118256872904789,0.9942175501348967,A,1368,Incorrect
2,relearn,7,1,B,66.96827425034837,71.04781913643698,3.3484137125174187,1.1160165332630336,B,876,Correct
2,relearn,7,2,A,18.37239420700071,65.62376236350832,0.9186197103500355,1.0308156487106004,C,734,Incorrect
2,relearn,7,3,D,42.818595366902514,17.605361246107602,2.1409297683451256,0.2765443677728305,D,1148,Correct
2,relearn,7,4,C,79.43667152431675,62.51057750392748,3.9718335762158374,0.9819138552899699,B,1182,Incorrect
2,relearn,7,5,B,40.23897107591147,89.52348212940686,2.0119485537955737,1.4062315689076086,D,814,Incorrect
2,relearn,7,6,D,36.92003869182055,14.351537468583174,1.8460019345910275,0.22543342339509778,A,960,Incorrect
2,relearn,7,7,C,58.24711678661713,69.25212201170645,2.9123558393308566,1.0878097887874048,B,636,Incorrect
2,relearn,7,8,A,49.81148121564872,59.96087848577092,2.490574060782436,0.941863276768441,B,1326,Incorrect
2,relearn,7,9,B,43.584238961004075,80.47686942909188,2.1792119480502037,1.2641277089117002,C,829,Incorrect
2,relearn,7,10,B,74.36472530958272,64.68735279556644,3.718236265479136,1.0161065616136136,B,1183,Correct
2,relearn,7,11,A,8.888116422208768,29.683435535322445,0.44440582111043836,0.466266315055376,D,2812,Incorrect
2,relearn,7,12,C,63.69819273744578,31.715775903216553,3.184909636872289,0.4981902429022265,B,1053,Incorrect
2,relearn,7,13,B,40.418016563155405,93.11175464221486,2.02090082815777,1.4625960217341876,A,1710,Incorrect
2,relearn,7,14,B,40.23424327352421,57.98230822405617,2.0117121636762105,0.9107839677743697,C,623,Incorrect
2,relearn,7,15,D,61.89036805736609,10.03468841079337,3.094518402868305,0.15762451696205543,B,747,Incorrect
2,relearn,7,16,B,75.83911968634725,73.29573842929973,3.7919559843173625,1.1513267669446356,B,973,Correct
2,relearn,7,17,A,15.195643537350191,34.14009875305372,0.7597821768675095,0.5362714171771181,C,845,Incorrect
2,relearn,7,18,D,28.271264778410902,35.99417817871387,1.4135632389205453,0.5653952286912476,C,782,Incorrect
2,relearn,7,19,A,42.943606491077404,63.9163313186629,2.14718032455387,1.0039953845756129,B,1006,Incorrect
2,relearn,7,20,B,64.73444701396534,55.696564122788175,3.2367223506982667,0.8748795833917209,B,606,Correct
2,relearn,7,21,D,66.1924216999713,33.715640291435236,3.3096210849985654,0.5296040392532448,A,1407,Incorrect
2,relearn,7,22,B,42.543932519016124,80.24143334575695,2.1271966259508064,1.2604294875627253,B,733,Correct
2,relearn,7,23,D,57.41705045943904,4.645438468455588,2.870852522971952,0.07297037682601747,D,1643,Correct
2,relearn,7,24,A,30.783055689727206,41.52458019670097,1.5391527844863604,0.6522665804467798,C,817,Incorrect
2,relearn,7,25,B,24.185423550935564,82.1265096901891,1.2092711775467782,1.290040197538345,A,746,Incorrect
2,relearn,7,26,C,53.01860834502761,52.164289163556745,2.6509304172513803,0.8193947380798177,B,832,Incorrect
2,relearn,7,27,B,67.11946284943686,74.57062789799889,3.355973142471843,1.1713526838896569,B,732,Correct
2,relearn,7,28,A,3.7683445116650844,60.57407376371877,0.18841722558325422,0.9514953256705256,C,1036,Incorrect
2,relearn,7,29,A,42.15206757743901,30.977809810520018,2.107603378871951,0.4865982986251575,B,560,Incorrect
2,relearn,7,30,C,72.02093861446399,25.741106807975925,3.6010469307231996,0.4043403602160369,B,620,Incorrect
2,relearn,7,31,A,6.861139046035049,53.80556572140866,0.3430569523017525,0.8451758499631014,C,702,Incorrect
2,relearn,7,32,B,33.146971162213205,75.06780166186817,1.6573485581106604,1.1791622711103036,C,2366,Incorrect
2,relearn,7,33,B,38.59294823595214,68.94642562250198,1.9296474117976072,1.0830079211346364,B,731,Correct
2,relearn,7,34,C,92.8854866277663,59.482897885642856,4.644274331388314,0.9343551750588373,A,2030,Incorrect
2,relearn,7,35,A,23.457201944172773,30.78779792918071,1.1728600972086385,0.4836135989726058,C,830,Incorrect
2,relearn,7,36,C,61.27189658471148,37.930153123183175,3.0635948292355737,0.595805452006641,B,782,Incorrect
2,relearn,7,37,A,9.351248448841378,63.33320156067737,0.46756242244206886,0.9948356037567283,C,479,Incorrect
2,relearn,7,38,C,86.90361980435776,73.92831222133184,4.345180990217887,1.1612632128341431,D,415,Incorrect
2,relearn,7,39,C,52.65727103450253,59.13937378998597,2.6328635517251264,0.9289591111826033,B,346,Incorrect
2,relearn,7,40,C,74.22646728594495,23.36438734461901,3.7113233642972476,0.3670069381874071,C,704,Correct
2,relearn,7,41,B,49.26739889225066,96.6536189302982,2.4633699446125332,1.5182314958714611,B,810,Correct
2,relearn,7,42,B,56.65780202655741,98.27943952909413,2.8328901013278704,1.543769826117622,B,863,Correct
2,relearn,7,43,C,70.17982919368478,27.02311218961011,3.508991459684239,0.42447805366005953,C,573,Correct
2,relearn,7,44,A,39.143499354240134,41.541938109138826,1.9571749677120067,0.652539237897762,D,2075,Incorrect
2,relearn,7,45,D,45.65046951340205,36.29433520159776,2.2825234756701023,0.5701100841813248,D,848,Correct
2,relearn,7,46,B,40.73277203253582,59.910501616715074,2.036638601626791,0.9410719587597574,A,1325,Incorrect
2,relearn,7,47,C,68.88267462493614,40.82224184254351,3.4441337312468074,0.6412342753780028,B,1084,Incorrect
2,relearn,7,48,C,80.87070436961712,70.92325252918567,4.043535218480856,1.114059845571917,B,1022,Incorrect
2,relearn,7,49,B,47.771199056820976,63.57771499783395,2.388559952841049,0.9986764118461038,B,301,Correct
2,relearn,7,50,B,36.039881448062474,71.35541633347374,1.8019940724031238,1.1208482587354112,B,575,Correct
2,relearn,7,51,C,64.37276266408567,69.38471160765725,3.2186381332042835,1.0898925012903122,C,844,Correct
2,relearn,7,52,D,46.10332854128687,30.70006603041543,2.3051664270643437,0.48223550952937344,B,1153,Incorrect
2,relearn,7,53,A,16.872934637961894,59.282459763519995,0.8436467318980947,0.9312067003990345,B,860,Incorrect
2,relearn,7,54,A,22.49670726908961,47.26057683126538,1.1248353634544805,0.7423674048875964,C,591,Incorrect
2,relearn,7,55,C,64.6278092357874,53.67643714217716,3.2313904617893696,0.8431475029836903,C,460,Correct
2,relearn,7,56,A,3.7576917652943784,61.75323455197566,0.18788458826471893,0.9700175400194705,C,812,Incorrect
2,relearn,7,57,B,66.2990072147596,62.43479587625943,3.31495036073798,0.9807234802661747,B,959,Correct
2,relearn,7,58,C,75.99540669379388,73.03535484657439,3.7997703346896943,1.1472366711916089,B,750,Incorrect
2,relearn,7,59,D,62.32790221587219,45.09308286478197,3.1163951107936096,0.7083204892785742,A,413,Incorrect
2,relearn,7,60,C,74.49664634274286,37.91122019928377,3.724832317137143,0.5955080543334742,B,528,Incorrect
2,relearn,7,61,A,30.84697428046999,69.07177535291584,1.5423487140234995,1.0849769100956246,C,797,Incorrect
2,relearn,7,62,B,25.973323692680317,73.59618964534447,1.2986661846340157,1.156046243610077,A,1468,Incorrect
2,relearn,7,63,C,81.15686034222314,33.27803870677835,4.057843017111157,0.5227302096354582,B,1119,Incorrect
2,relearn,7,64,B,55.73321890239866,76.19893006041346,2.7866609451199333,1.1969299944459868,B,829,Correct
2,relearn,7,65,C,79.3142481047069,35.76204657143208,3.965712405235345,0.5617489139307353,C,1723,Correct
2,relearn,7,66,B,23.921490710169746,74.60805831961623,1.1960745355084874,1.171940639577526,D,897,Incorrect
2,relearn,7,67,A,49.32535816786114,51.72461893957697,2.466267908393057,0.8124884143515323,C,812,Incorrect
2,relearn,7,68,C,60.11515805306907,34.60663892896438,3.0057579026534533,0.5435998131233453,D,813,Incorrect
2,relearn,7,69,B,41.946922175810954,89.34978940004314,2.0973461087905476,1.4035032098948534,A,351,Incorrect
2,relearn,7,70,D,56.397177645860516,37.06259999737496,2.8198588822930257,0.5821779593734513,B,362,Incorrect
2,relearn,7,71,D,27.267460341630148,29.148806931506506,1.3633730170815073,0.4578683885846404,C,625,Incorrect
2,relearn,7,72,B,46.00164136329321,59.870958523312616,2.3000820681646603,0.9404508173010906,B,315,Correct
2,relearn,7,73,D,48.37376454939963,49.91767352256039,2.4186882274699815,0.7841049821138473,B,605,Incorrect
2,relearn,7,74,B,38.14954117314377,82.24708726629808,1.9074770586571885,1.2919342256748032,C,891,Incorrect
2,relearn,7,75,A,39.666446421982414,44.63942917710179,1.9833223210991207,0.7011945138161243,C,720,Incorrect
2,relearn,7,76,C,75.8795031129259,75.77755300586549,3.7939751556462955,1.1903110191511908,B,783,Incorrect
2,relearn,7,77,B,38.211812805884314,80.36260536765847,1.9105906402942157,1.2623328532318578,B,828,Correct
2,relearn,7,78,A,30.624513778661083,72.22074264932004,1.5312256889330542,1.1344407727195145,B,890,Incorrect
2,relearn,7,79,B,61.22701906657699,76.27587059303754,3.0613509533288497,1.1981385735062624,C,798,Incorrect
2,relearn,7,80,B,54.21196126331047,52.69424426319539,2.7105980631655235,0.8277192533186035,C,671,Incorrect
2,relearn,7,81,D,63.043159127558184,7.2091774597504354,3.152157956377909,0.11324149472988548,B,542,Incorrect
2,relearn,7,82,D,38.54376383437039,29.266292937334025,1.9271881917185194,0.4597138544486771,C,412,Incorrect
2,relearn,7,83,B,70.84275509440502,79.74100023142343,3.5421377547202506,1.2525687025847092,D,430,Incorrect
2,relearn,7,84,C,84.24215554900613,58.92161770542193,4.212107777450306,0.9255386066048991,B,511,Incorrect
2,relearn,7,85,D,61.466259172681625,5.85233432988559,3.073312958634081,0.09192825268559957,D,477,Correct
2,relearn,7,86,B,59.43311805934617,67.57075758550123,2.971655902967308,1.061398978140537,B,1151,Correct
2,relearn,7,87,C,86.98134151764924,68.91412379001697,4.349067075882462,1.0825005251364745,A,1485,Incorrect
2,relearn,7,88,A,21.479675944751847,62.8093207383594,1.0739837972375923,0.9866065030429747,C,667,Incorrect
2,relearn,7,89,D,66.81137042537976,18.42641175876309,3.340568521268988,0.28944139906675354,A,734,Incorrect
2,relearn,7,90,D,35.78428491864207,30.28341417209238,1.7892142459321037,0.4756907574433123,A,576,Incorrect
2,relearn,7,91,B,52.44181501706907,78.13109239875087,2.6220907508534532,1.227280329484305,A,302,Incorrect
2,relearn,7,92,B,68.24458004362117,82.74520254513452,3.4122290021810584,1.2997586021779701,A,939,Incorrect
2,relearn,7,93,D,47.280318184229465,24.185091402308636,2.364015909211473,0.37989852737945234,C,318,Incorrect
2,relearn,7,94,D,28.845432493258034,20.416012293331423,1.4422716246629017,0.3206939711816445,D,384,Correct
2,relearn,7,95,A,4.833548635097788,61.70801218019169,0.2416774317548894,0.9693071886645984,A,1708,Correct
2,relearn,7,96,A,33.69840544713517,46.84652230742335,1.6849202723567587,0.735863451636158,C,1933,Incorrect
2,relearn,7,97,B,64.30830189402485,79.72535896265569,3.2154150947012425,1.2523230101094414,B,1024,Correct
2,relearn,7,98,A,29.19495595778771,37.78360941023273,1.4597477978893856,0.5935035487464665,C,1434,Incorrect
2,relearn,7,99,B,54.77999897002998,56.66491880529077,2.738999948501499,0.8900904631748179,B,957,Correct
2,relearn,7,100,A,44.57341454698414,37.91885146495167,2.228670727349207,0.5956279259742737,C,1918,Incorrect
2,relearn,7,101,C,83.77353720705226,27.92566161941977,4.188676860352612,0.438655266951018,B,1504,Incorrect
2,relearn,7,102,B,62.120059690132024,94.11319406484388,3.1060029845066013,1.4783265953999205,C,1053,Incorrect
2,relearn,7,103,B,60.78948822783802,66.32992766200995,3.039474411391901,1.0419080672805643,B,924,Correct
2,relearn,7,104,D,28.902728567727454,28.991462240095554,1.4451364283863728,0.4553968239515504,C,3084,Incorrect
2,relearn,7,105,D,24.194059170107053,21.783816731500284,1.2097029585053527,0.3421793930541386,D,815,Correct
2,relearn,7,106,D,30.60716147948068,21.508841356969874,1.5303580739740341,0.33786008997142436,D,637,Correct
2,relearn,7,107,B,45.154901678388185,60.51280800812442,2.257745083919409,0.9505329654320664,C,657,Incorrect
2,relearn,7,108,D,47.87520260980484,25.670589532045845,2.3937601304902416,0.4032326774359713,C,764,Incorrect
