experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,new_learn,16,0,D,29.764103833221686,36.515976291837354,1.4882051916610843,0.5735916142854764,A,4137,Incorrect
2,new_learn,16,1,A,44.0948348275869,35.60778718063378,2.2047417413793453,0.5593258130863394,A,2661,Correct
2,new_learn,16,2,C,66.51399632477565,44.27160859188902,3.325699816238782,0.6954168015744066,B,997,Incorrect
2,new_learn,16,3,C,66.43275344604531,33.51885867402811,3.3216376723022654,0.5265130008352061,C,1190,Correct
2,new_learn,16,4,C,82.2622515898192,60.50780740401137,4.11311257949096,0.950454416126341,C,1845,Correct
2,new_learn,16,5,C,63.85252918622455,44.990212390827466,3.1926264593112275,0.7067046036523403,C,854,Correct
2,new_learn,16,6,B,29.239988655364563,66.44403664882722,1.461999432768228,1.043700487054033,A,901,Incorrect
2,new_learn,16,7,B,45.871801127788764,96.8355671472446,2.293590056389438,1.5210895317799238,B,1261,Correct
2,new_learn,16,8,C,53.19404928850237,56.567689652412305,2.659702464425118,0.8885631912128292,C,1078,Correct
2,new_learn,16,9,B,64.59573669355328,85.9699176536407,3.2297868346776637,1.3504123086519855,B,749,Correct
2,new_learn,16,10,D,36.383877970830554,42.53581072223213,1.8191938985415277,0.668150952397252,C,663,Incorrect
2,new_learn,16,11,D,56.152278423589756,27.58747167190368,2.8076139211794877,0.4333429916778456,C,630,Incorrect
2,new_learn,16,12,D,54.25888395018693,2.0300629431162847,2.7129441975093465,0.03188815414209497,D,828,Correct
2,new_learn,16,13,B,65.39278910289904,88.53625329635845,3.269639455144952,1.3907242146610241,B,880,Correct
2,new_learn,16,14,B,45.418930643509356,81.53204835631153,2.2709465321754676,1.2807024207415805,B,1022,Correct
2,new_learn,16,15,A,18.35147087485103,26.10896407616984,0.9175735437425516,0.41011864867267495,A,1054,Correct
2,new_learn,16,16,C,92.70066061203846,59.49807528936226,4.635033030601923,0.9345935811589644,B,1028,Incorrect
2,new_learn,16,17,D,46.99903624262787,36.363463334498874,2.3499518121313936,0.5711959463537174,C,1142,Incorrect
